,active_id,passive_id,active_reliability,passive_reliability,passive_opinion,accepted,result,total_payout
1660,16,89,0.5032718975784056,0.2346107623021193,0.4760553308661641,False,0,310
1661,32,69,0.8843595638420733,0.6472246847277785,0.6124358591074451,True,True,312
1662,83,74,0.5625549197627102,0.4029853564945399,0.5548026381895002,True,True,314
1663,23,88,0.7208123426898979,0.7844418415440243,0.49999701076830505,False,0,314
1664,96,91,0.8208925951448197,0.1959432094326894,0.4505070154545,True,False,312
1665,59,9,0.5026802002456602,0.753955871829607,0.45289436504381564,True,False,310
1666,0,24,0.8827035543543748,0.3787240718410003,0.4961298617340796,False,0,310
1667,13,9,0.42769690945416095,0.753955871829607,0.49980466850000005,False,0,310
1668,71,0,0.8781656100474061,0.8827035543543748,0.4997660184022051,False,0,310
1669,20,37,0.016224831120290162,0.5216590578514952,0.4595,False,0,310
1670,21,8,0.9724641724615143,0.49114233757327375,0.5501066841062646,True,True,312
1671,81,38,0.6338557029315768,0.39855532121551274,0.5522514733834203,True,True,314
1672,20,55,0.016224831120290162,0.523694376481977,0.49917034055115506,False,0,314
1673,65,69,0.39220527380840264,0.6472246847277785,0.5502424839895,True,True,316
1674,60,79,0.7613227572478535,0.5488124064694506,0.45020683359052976,True,False,314
1675,51,36,0.28796357213368906,0.5411906539861217,0.450359781010956,True,False,312
1676,92,79,0.3670132407765695,0.5488124064694506,0.4997606946447019,False,0,312
1677,98,19,0.212037968397488,0.20106159015533243,0.45006163695000007,True,False,310
1678,98,92,0.212037968397488,0.3670132407765695,0.49926695000000004,False,0,310
1679,15,54,0.4256666459969388,0.24704596954436409,0.4526785773660106,True,False,308
1680,51,3,0.28796357213368906,0.6418336987949084,0.46184260500000013,True,False,306
1681,14,51,0.4594445044339658,0.28796357213368906,0.499254755,False,0,306
1682,11,56,0.4239689231138435,0.7522150178466209,0.4999951355,False,0,306
1683,67,87,0.6466051938843232,0.32399559422036395,0.4828050000000001,True,False,304
1684,39,64,0.7860753723949007,0.47595030363924906,0.5537219500000001,True,True,306
1685,65,85,0.39220527380840264,0.8444554153085194,0.45,True,False,304
1686,24,10,0.3787240718410003,0.5512526074758338,0.45089548882864156,True,False,302
1687,54,76,0.24704596954436409,0.2439130066600269,0.45358971238039514,True,False,300
1688,83,7,0.5625549197627102,0.027273952269002866,0.49602394397425503,False,0,300
1689,21,37,0.9724641724615143,0.5216590578514952,0.5504500000000001,True,True,302
1690,8,6,0.49114233757327375,0.2011892899392248,0.49668305,False,0,302
1691,93,27,0.5254946728265034,0.7629507146245111,0.49977752921586593,False,0,302
1692,35,27,0.5888586835526652,0.7629507146245111,0.4994890380541935,False,0,302
1693,22,59,0.712099196059417,0.5026802002456602,0.49532805,False,0,302
1694,99,0,0.5614939800532877,0.8827035543543748,0.4711704831931859,False,0,302
1695,10,61,0.5512526074758338,0.5053649165391164,0.55611631537795,True,True,304
1696,87,15,0.32399559422036395,0.4256666459969388,0.4500854224396719,True,False,302
1697,45,4,0.004630132495887729,0.7723189792460544,0.49947819430497636,False,0,302
1698,69,72,0.6472246847277785,0.2649335847680755,0.4500405757339028,True,False,300
1699,8,80,0.49114233757327375,0.05423935478056885,0.55,True,True,302
1700,18,38,0.6274731918521753,0.39855532121551274,0.46950291570561853,True,False,300
1701,83,34,0.5625549197627102,0.08112603803979401,0.4998248664885915,False,0,300
1702,52,93,0.9075534299999537,0.5254946728265034,0.552309303677545,True,True,302
1703,99,46,0.5614939800532877,0.6285993270448168,0.4982411627775442,False,0,302
1704,12,99,0.2774793016377194,0.5614939800532877,0.49991020964631055,False,0,302
1705,12,47,0.2774793016377194,0.4279423463300204,0.4999038668921116,False,0,302
1706,84,93,0.7481235900046554,0.5254946728265034,0.5868632577515501,True,True,304
1707,44,24,0.023446881893050775,0.3787240718410003,0.45,True,False,302
1708,38,83,0.39855532121551274,0.5625549197627102,0.4990398793960506,False,0,302
1709,41,21,0.760024643284658,0.9724641724615143,0.5505609655,True,True,304
1710,48,72,0.7828584522307371,0.2649335847680755,0.6185407243688967,True,True,306
1711,64,53,0.47595030363924906,0.04726554427145124,0.46715700245,False,0,306
1712,79,7,0.5488124064694506,0.027273952269002866,0.49927131776705,False,0,306
1713,12,88,0.2774793016377194,0.7844418415440243,0.4996313714526755,False,0,306
1714,3,48,0.6418336987949084,0.7828584522307371,0.4997379245,False,0,306
1715,4,26,0.7723189792460544,0.2357366029825606,0.49398084500000006,False,0,306
1716,66,74,0.3765998196786472,0.4029853564945399,0.49698265796366903,False,0,306
1717,82,0,0.8256738127093619,0.8827035543543748,0.5510509245158995,True,True,308
1718,49,56,0.011745271505232302,0.7522150178466209,0.45,True,False,306
