,active_id,passive_id,active_reliability,passive_reliability,passive_opinion,accepted,result,total_payout
399,16,94,0.10959695212325071,0.21760921854345086,0.45,True,False,-412
400,22,94,0.21529916340404484,0.21760921854345086,0.45,True,False,-414
401,24,94,0.3338305638453244,0.21760921854345086,0.45,True,False,-416
402,92,94,0.33597361467621856,0.21760921854345086,0.55,True,True,-414
403,12,43,0.04605435109965876,0.2644433470212973,0.45,True,False,-416
404,21,43,0.04643935523059369,0.2644433470212973,0.45,True,False,-418
405,12,43,0.04605435109965876,0.2644433470212973,0.45,False,0,-418
406,15,43,0.17070120604677888,0.2644433470212973,0.4545,True,False,-420
407,62,43,0.17373530610406118,0.2644433470212973,0.49050000000000005,True,False,-422
408,39,43,0.5767489615566488,0.2644433470212973,0.55,True,True,-420
409,26,28,0.1915171500802981,0.3524944407851426,0.45,True,False,-422
410,31,28,0.0046912960998865,0.3524944407851426,0.45,True,False,-424
411,17,28,0.0715259247353508,0.3524944407851426,0.45,True,False,-426
412,83,28,0.1364787996343571,0.3524944407851426,0.45,True,False,-428
413,42,28,0.056370149726430105,0.3524944407851426,0.45,True,False,-430
414,95,28,0.07403668965687367,0.3524944407851426,0.45,True,False,-432
415,88,28,0.12408063373333265,0.3524944407851426,0.45,True,False,-434
416,31,28,0.0046912960998865,0.3524944407851426,0.45,False,0,-434
417,78,28,0.17223136070860318,0.3524944407851426,0.45,True,False,-436
418,77,28,0.04948206305048747,0.3524944407851426,0.45,True,False,-438
419,98,28,0.20388298667987792,0.3524944407851426,0.45,True,False,-440
420,73,28,0.10707656328555797,0.3524944407851426,0.45,True,False,-442
421,83,28,0.1364787996343571,0.3524944407851426,0.45,False,0,-442
422,97,28,0.27930974640197764,0.3524944407851426,0.45,True,False,-444
423,20,28,0.2513023537983098,0.3524944407851426,0.45,True,False,-446
424,58,28,0.4118415880032315,0.3524944407851426,0.45,True,False,-448
425,57,28,0.12939138727075236,0.3524944407851426,0.45,True,False,-450
426,54,28,0.0499960665023691,0.3524944407851426,0.45,True,False,-452
427,10,28,0.06332505466691517,0.3524944407851426,0.45,True,False,-454
